Customer ID,Recency,Frequency,Monetary,DistinctProducts,Country,HighValue
15847,38,5,822.57,39,United Kingdom,0
15848,622,1,139.94,34,United Kingdom,0
15850,19,6,1058.72,269,United Kingdom,0
15851,527,1,109.73,8,United Kingdom,0
15852,187,3,257.26,31,United Kingdom,0
15853,52,1,110.8,29,United Kingdom,0
15854,4,21,5583.81,168,United Kingdom,1
15855,137,6,1052.72,72,United Kingdom,0
15856,4,52,34220.340000000004,384,United Kingdom,1
15857,19,2,570.48,21,United Kingdom,0
15858,16,13,3960.37,273,United Kingdom,1
15859,432,1,438.46,22,United Kingdom,0
15860,41,17,2505.21,249,United Kingdom,1
15861,12,12,4401.79,452,United Kingdom,1
15862,8,13,2928.29,417,United Kingdom,1
15863,26,5,358.7,74,United Kingdom,0
15864,22,7,2180.76,18,United Kingdom,0
15865,41,5,2248.92,119,United Kingdom,0
15866,101,1,230.53,43,United Kingdom,0
15867,5,31,9063.95,547,United Kingdom,1
15868,583,1,94.53,4,United Kingdom,0
15869,277,3,323.65999999999997,29,United Kingdom,0
15870,33,4,862.61,127,United Kingdom,0
15871,437,1,33.099999999999994,5,United Kingdom,0
15872,15,4,795.68,164,United Kingdom,0
15873,500,4,313.91999999999996,3,United Kingdom,0
15874,64,21,11284.76,262,United Kingdom,1
15875,646,1,111.72,18,United Kingdom,0
15876,409,2,1449.1399999999999,11,United Kingdom,0
15877,2,2,493.28,122,United Kingdom,0
15878,562,2,330.77,47,United Kingdom,0
15879,404,4,1157.3,171,United Kingdom,0
15880,369,1,686.5600000000001,95,United Kingdom,0
15881,312,5,501.39000000000004,26,United Kingdom,0
15882,199,8,1495.98,49,United Kingdom,0
15883,2,2,396.48,42,United Kingdom,0
15884,432,2,249.70000000000002,14,United Kingdom,0
15885,93,15,1951.82,83,United Kingdom,0
15886,60,4,1052.8700000000001,58,United Kingdom,0
15887,407,3,1027.15,27,United Kingdom,0
15888,81,3,429.16,33,United Kingdom,0
15889,157,8,1806.28,256,United Kingdom,0
15890,395,5,535.65,10,United Kingdom,0
15891,227,1,524.52,60,United Kingdom,0
15892,669,1,128.2,38,United Kingdom,0
15893,482,1,305.28000000000003,1,United Kingdom,0
15894,253,2,420.29,35,United Kingdom,0
15895,150,1,179.17,11,United Kingdom,0
15897,194,2,222.05,17,United Kingdom,0
15898,1,25,5596.31,281,United Kingdom,1
15899,369,1,112.5,4,United Kingdom,0
15900,24,4,900.4,100,United Kingdom,0
15901,17,7,703.22,145,United Kingdom,0
15902,380,1,145.01,18,United Kingdom,0
15903,10,12,8939.84,58,United Kingdom,1
15904,8,1,164.68,30,United Kingdom,0
15905,543,1,114.69,22,United Kingdom,0
15906,20,10,2555.64,143,United Kingdom,1
15907,4,3,967.45,175,United Kingdom,0
15908,491,2,764.57,37,United Kingdom,0
15909,174,1,191.94,7,United Kingdom,0
15910,1,15,2681.8,394,United Kingdom,1
15911,624,8,1702.34,162,United Kingdom,0
15912,178,9,1074.7,83,United Kingdom,0
15913,534,1,6.300000000000001,1,United Kingdom,0
15914,378,2,205.99,13,United Kingdom,0
15915,402,1,429.21,105,United Kingdom,0
15916,16,13,3427.17,227,United Kingdom,1
15917,248,5,560.63,127,United Kingdom,0
15918,191,3,582.88,49,United Kingdom,0
15919,20,2,910.61,103,United Kingdom,0
15920,154,9,571.64,93,United Kingdom,0
15921,173,4,802.11,69,United Kingdom,0
15922,373,1,739.0,11,United Kingdom,0
15923,373,1,254.16,21,United Kingdom,0
15924,731,1,102.82,14,United Kingdom,0
15925,194,1,207.15,12,United Kingdom,0
15926,542,1,134.44,7,United Kingdom,0
15927,647,1,123.39,13,United Kingdom,0
15928,656,1,293.53,11,United Kingdom,0
15929,644,1,594.0,1,United Kingdom,0
15930,67,1,426.63,21,United Kingdom,0
15931,428,1,239.9,14,United Kingdom,0
15932,4,8,2495.87,93,United Kingdom,1
15933,21,3,1107.46,63,United Kingdom,0
15934,418,2,2190.66,29,United Kingdom,0
15935,239,2,416.86,12,United Kingdom,0
15936,379,2,282.79,16,United Kingdom,0
15937,64,1,145.35,7,United Kingdom,0
15938,112,9,734.81,27,United Kingdom,0
15939,90,16,9060.39,52,United Kingdom,1
15940,311,1,35.8,1,United Kingdom,0
15941,637,1,405.0,6,United Kingdom,0
15942,134,1,337.44,14,United Kingdom,0
15943,650,2,271.28999999999996,12,United Kingdom,0
15944,277,4,2164.24,25,United Kingdom,0
15945,365,4,827.27,24,United Kingdom,0
15946,503,3,2304.18,25,United Kingdom,0
15947,83,1,1708.24,29,United Kingdom,0
15948,8,3,1509.0900000000001,63,United Kingdom,0
15949,17,2,364.72,12,United Kingdom,0
15950,32,10,7180.71,225,United Kingdom,1
15951,9,3,1013.17,44,United Kingdom,0
15952,34,4,806.57,65,United Kingdom,0
15953,15,18,3669.5499999999997,102,United Kingdom,1
15954,589,1,190.75,20,United Kingdom,0
15955,24,22,8658.36,222,United Kingdom,1
15956,551,2,617.6,18,United Kingdom,0
15957,32,3,930.1,121,United Kingdom,0
15958,74,4,492.99,50,United Kingdom,0
15959,682,3,579.49,58,United Kingdom,0
15960,374,4,410.95,24,United Kingdom,0
15961,379,1,451.28999999999996,42,United Kingdom,0
15962,449,1,295.83,43,United Kingdom,0
15963,20,2,470.76,26,United Kingdom,0
15964,663,1,272.96000000000004,20,United Kingdom,0
15965,17,13,3013.09,202,United Kingdom,1
15966,451,1,426.53000000000003,27,United Kingdom,0
15967,23,12,3041.6,316,United Kingdom,1
15968,388,1,418.05,70,United Kingdom,0
15969,3,5,1127.05,31,United Kingdom,0
15970,304,2,1017.32,19,United Kingdom,0
15971,18,18,5902.83,12,United Kingdom,1
15972,456,5,1810.27,104,United Kingdom,0
15973,367,3,988.44,8,United Kingdom,0
15974,39,7,3442.15,141,United Kingdom,1
15975,84,1,371.01,24,United Kingdom,0
15976,165,6,1746.6399999999999,265,United Kingdom,0
15977,17,2,1054.73,48,United Kingdom,0
15978,77,3,3279.42,107,United Kingdom,1
15979,603,1,329.22,22,United Kingdom,0
15980,89,7,6593.68,101,United Kingdom,1
15981,25,21,9362.77,151,United Kingdom,1
15982,605,1,324.51,45,United Kingdom,0
15983,22,8,3958.8199999999997,137,United Kingdom,1
15984,3,30,8759.32,458,United Kingdom,1
15985,123,7,2715.28,50,United Kingdom,1
15986,30,2,354.42,25,United Kingdom,0
15987,12,8,1682.13,143,United Kingdom,0
15988,19,3,770.09,114,United Kingdom,0
15989,376,2,372.51,81,United Kingdom,0
15990,44,7,2010.05,117,United Kingdom,0
15991,534,1,150.55,6,United Kingdom,0
15992,4,3,896.6,53,United Kingdom,0
15993,9,7,2797.57,335,United Kingdom,1
15994,55,3,1202.18,93,United Kingdom,0
15995,414,1,696.19,108,United Kingdom,0
15996,88,7,1686.9,140,United Kingdom,0
15998,37,16,8308.34,682,United Kingdom,1
15999,736,1,20.4,1,United Kingdom,0
16000,3,3,12393.7,9,United Kingdom,1
16001,381,1,583.39,29,United Kingdom,0
16002,625,1,169.21,42,United Kingdom,0
16003,30,10,5613.83,146,United Kingdom,1
16004,475,5,2146.39,63,United Kingdom,0
16005,12,10,2436.22,315,United Kingdom,1
16006,211,2,347.17,75,United Kingdom,0
16007,48,7,3075.14,337,United Kingdom,1
16008,24,15,5384.13,63,United Kingdom,1
16009,22,4,992.71,68,United Kingdom,0
16010,246,11,1724.06,122,United Kingdom,0
16011,8,29,5880.46,181,United Kingdom,1
16012,35,5,2989.79,207,United Kingdom,1
16013,4,84,57446.44,54,United Kingdom,1
16014,38,5,1130.27,219,United Kingdom,0
16015,4,3,705.39,146,United Kingdom,0
16016,3,11,2533.94,181,United Kingdom,1
16017,47,5,1553.83,99,United Kingdom,0
16018,39,4,698.13,48,United Kingdom,0
16019,47,27,17465.85,256,United Kingdom,1
16020,17,3,851.01,42,United Kingdom,0
16021,395,2,532.25,117,United Kingdom,0
16022,260,1,628.28,68,United Kingdom,0
16023,46,3,719.81,90,United Kingdom,0
16024,12,3,484.2,78,United Kingdom,0
16025,30,1,439.65999999999997,28,United Kingdom,0
16026,43,1,236.09,30,United Kingdom,0
16027,92,15,2048.36,20,United Kingdom,0
16028,596,1,82.2,5,United Kingdom,0
16029,39,107,122209.14,57,United Kingdom,1
16030,310,1,331.24,28,United Kingdom,0
16031,92,2,548.94,91,United Kingdom,0
16032,456,6,1970.45,130,United Kingdom,0
16033,6,27,10836.13,605,United Kingdom,1
16034,196,6,928.72,43,United Kingdom,0
16035,560,1,217.73,21,United Kingdom,0
16036,87,4,2556.84,120,United Kingdom,1
16037,270,5,1509.34,62,United Kingdom,0
16038,8,3,471.78000000000003,24,United Kingdom,0
16039,424,2,456.4,27,United Kingdom,0
16040,65,7,2416.9,95,United Kingdom,1
16041,31,3,3166.4,6,United Kingdom,1
16042,22,8,2265.12,88,United Kingdom,0
16043,38,8,1856.5900000000001,56,United Kingdom,0
16044,435,1,340.84000000000003,19,United Kingdom,0
16045,120,8,3434.9300000000003,111,United Kingdom,1
16046,562,1,235.78,22,United Kingdom,0
16047,682,1,107.14,1,EIRE,0
16048,373,4,1075.23,30,United Kingdom,0
16049,40,6,1899.68,383,United Kingdom,0
16050,174,3,300.7,19,United Kingdom,0
16051,682,1,188.44,12,United Kingdom,0
16052,54,1,362.06,34,United Kingdom,0
16053,33,6,3634.84,169,United Kingdom,1
16054,145,4,2111.88,109,United Kingdom,0
16055,221,1,134.8,8,United Kingdom,0
16056,45,1,664.85,66,United Kingdom,0
16057,16,10,3854.85,175,United Kingdom,1
16058,406,1,62.7,2,United Kingdom,0
16059,66,12,3217.77,233,United Kingdom,1
16060,401,3,541.95,22,United Kingdom,0
16061,431,1,89.65,3,United Kingdom,0
16062,10,8,2863.45,134,United Kingdom,1
16063,260,1,335.32,23,United Kingdom,0
16064,725,1,111.0,17,United Kingdom,0
16065,365,8,2382.62,214,United Kingdom,1
16066,17,5,1521.87,77,United Kingdom,0
16067,563,3,3395.29,60,United Kingdom,1
16068,594,1,122.93,34,United Kingdom,0
16069,418,1,457.7,25,United Kingdom,0
16070,22,2,852.15,32,United Kingdom,0
16071,45,4,1076.8,62,United Kingdom,0
16072,288,4,4328.89,414,United Kingdom,1
16073,297,1,122.39999999999999,1,United Kingdom,0
16074,390,1,265.25,23,United Kingdom,0
16075,503,2,736.9300000000001,41,United Kingdom,0
16076,3,10,2234.73,71,United Kingdom,0
16077,626,1,2300.4,8,United Kingdom,0
16078,284,2,362.99,39,United Kingdom,0
16079,17,3,1352.0,18,United Kingdom,0
16080,82,4,602.5600000000001,29,United Kingdom,0
16081,56,8,4460.18,235,United Kingdom,1
16082,670,1,106.75,16,United Kingdom,0
16083,101,4,2351.42,61,United Kingdom,1
16084,299,1,436.18,38,United Kingdom,0
16085,23,12,2343.53,259,United Kingdom,1
16086,59,10,2864.9900000000002,66,United Kingdom,1
16087,389,5,1739.92,6,United Kingdom,0
16088,576,2,1437.43,3,United Kingdom,0
16089,386,2,271.44,42,United Kingdom,0
16090,624,1,205.91,18,United Kingdom,0
16091,155,2,315.06,16,United Kingdom,0
16092,115,6,1587.94,60,United Kingdom,0
16093,107,1,17.0,1,United Kingdom,0
16094,12,11,3695.56,101,United Kingdom,1
16095,456,1,447.05,30,United Kingdom,0
16096,264,4,1584.97,58,United Kingdom,0
16097,240,1,185.04999999999998,10,United Kingdom,0
16098,88,14,4448.1,83,United Kingdom,1
16099,50,7,1573.2,44,United Kingdom,0
16100,463,1,582.64,37,United Kingdom,0
16101,71,4,3229.16,153,United Kingdom,1
16102,42,3,1842.14,41,United Kingdom,0
16103,7,22,6191.71,111,United Kingdom,1
16104,62,9,2778.61,187,United Kingdom,1
16105,249,5,2386.19,92,United Kingdom,1
16106,66,1,108.38,6,United Kingdom,0
16107,18,7,3204.1600000000003,16,United Kingdom,1
16108,85,4,2235.92,124,United Kingdom,0
16109,219,3,939.48,30,United Kingdom,0
16110,45,4,1819.27,343,United Kingdom,0
16111,428,1,562.48,72,United Kingdom,0
16112,143,4,195.73999999999998,15,United Kingdom,0
16113,183,1,161.38,30,United Kingdom,0
16114,171,1,135.75000000000003,8,United Kingdom,0
16115,10,12,2575.14,230,United Kingdom,1
16116,212,1,612.78,34,United Kingdom,0
16117,190,3,654.4,64,United Kingdom,0
16118,653,1,4376.25,41,United Kingdom,1
16119,8,8,1720.81,37,United Kingdom,0
16120,59,6,3056.91,84,United Kingdom,1
16121,57,5,1477.09,256,United Kingdom,0
16122,73,6,1001.34,28,United Kingdom,0
16123,52,1,307.78,16,United Kingdom,0
16124,317,4,1772.49,63,United Kingdom,0
16125,367,14,4587.65,168,United Kingdom,1
16126,29,15,14646.800000000001,144,United Kingdom,1
16127,39,2,801.31,75,United Kingdom,0
16128,18,11,3801.05,155,United Kingdom,1
16129,407,3,1396.05,91,United Kingdom,0
16130,422,4,987.48,53,United Kingdom,0
16131,52,12,9957.42,131,United Kingdom,1
16132,544,2,664.1999999999999,14,United Kingdom,0
16133,4,56,22992.260000000002,303,United Kingdom,1
16134,22,5,2145.34,85,United Kingdom,0
16135,263,2,819.45,35,United Kingdom,0
16136,60,4,946.8,44,United Kingdom,0
16137,680,1,422.7,28,United Kingdom,0
16138,379,3,910.35,35,United Kingdom,0
16139,19,5,1111.15,47,United Kingdom,0
16140,66,3,1557.6000000000001,50,United Kingdom,0
16141,88,2,955.94,47,United Kingdom,0
16142,250,1,535.34,37,United Kingdom,0
16143,3,12,4910.83,107,United Kingdom,1
16144,247,1,175.2,1,United Kingdom,0
16145,9,19,6805.4400000000005,217,United Kingdom,1
16146,157,4,946.38,34,United Kingdom,0
16147,134,5,2398.91,113,United Kingdom,1
16148,296,2,386.62,9,United Kingdom,0
16149,5,3,422.22,30,United Kingdom,0
16150,43,10,4395.59,143,United Kingdom,1
16152,269,1,1829.04,29,United Kingdom,0
16153,50,11,5133.49,161,United Kingdom,1
16155,382,5,796.9,45,United Kingdom,0
16156,9,20,6218.18,199,United Kingdom,1
16157,16,3,656.69,12,United Kingdom,0
16158,522,9,628.32,29,United Kingdom,0
16159,282,4,1232.79,31,United Kingdom,0
16160,65,2,1025.44,20,United Kingdom,0
16161,2,43,12831.8,458,United Kingdom,1
16162,252,1,37.4,2,United Kingdom,0
16163,232,6,2849.58,59,United Kingdom,1
16164,17,3,822.48,27,United Kingdom,0
16165,505,1,79.9,1,United Kingdom,0
16166,428,2,435.83,18,United Kingdom,0
16167,414,5,1386.1200000000001,51,United Kingdom,0
16168,11,66,10636.47,131,United Kingdom,1
16169,8,4,1822.97,71,United Kingdom,0
16170,51,20,6869.0,254,United Kingdom,1
16171,59,1,73.2,3,United Kingdom,0
16172,95,8,1884.55,81,United Kingdom,0
16173,16,6,1418.32,70,United Kingdom,0
16174,126,7,2246.75,28,United Kingdom,0
16175,94,7,1836.44,59,United Kingdom,0
16176,421,4,2052.69,53,United Kingdom,0
16177,50,8,2247.31,79,United Kingdom,0
16178,138,2,612.6,24,United Kingdom,0
16179,61,1,215.83,11,United Kingdom,0
16180,100,13,16249.87,171,United Kingdom,1
16181,73,1,305.54,11,United Kingdom,0
16182,72,9,9971.65,20,United Kingdom,1
16183,67,4,1077.81,32,United Kingdom,0
16184,64,6,1158.79,26,United Kingdom,0
16185,17,3,644.72,39,United Kingdom,0
16186,23,26,9026.11,172,United Kingdom,1
16187,32,15,6911.4400000000005,160,United Kingdom,1
16188,45,5,1087.66,72,United Kingdom,0
16189,16,2,215.48,9,United Kingdom,0
16190,40,8,2723.55,89,United Kingdom,1
16191,3,24,15688.02,113,United Kingdom,1
16192,736,1,351.3,11,United Kingdom,0
16193,237,2,630.43,38,United Kingdom,0
16194,375,1,308.59999999999997,8,United Kingdom,0
16195,723,1,323.25,16,United Kingdom,0
16196,489,1,93.3,4,United Kingdom,0
16197,469,9,2016.71,52,United Kingdom,0
16198,75,2,1030.0410000000002,31,United Kingdom,0
16199,392,7,942.75,2,United Kingdom,0
16200,4,12,5643.45,361,United Kingdom,1
16201,3,5,2112.12,86,United Kingdom,0
16202,361,9,2501.9900000000002,105,United Kingdom,1
16203,59,6,1114.54,56,United Kingdom,0
16204,23,3,944.24,86,United Kingdom,0
16205,31,7,1830.61,147,United Kingdom,0
16206,55,13,2602.32,187,United Kingdom,1
16207,25,1,394.38,19,United Kingdom,0
16208,45,10,3440.45,180,United Kingdom,1
16209,89,9,4146.78,51,United Kingdom,1
16210,2,35,38489.51,145,United Kingdom,1
16211,89,3,1090.59,35,United Kingdom,0
16212,19,4,1293.71,71,United Kingdom,0
16213,79,1,159.0,6,United Kingdom,0
16214,171,4,2038.25,84,United Kingdom,0
16215,81,1,242.35,14,United Kingdom,0
16216,267,1,914.9300000000001,37,United Kingdom,0
16217,235,2,304.25,13,United Kingdom,0
16218,30,13,4439.97,82,United Kingdom,1
16219,501,1,40.8,1,United Kingdom,0
16221,37,9,2235.5099999999998,177,United Kingdom,0
16222,318,2,1345.22,133,United Kingdom,0
16223,375,2,1102.3500000000001,101,United Kingdom,0
16224,57,5,1616.54,107,United Kingdom,0
16225,45,15,2867.4100000000003,189,United Kingdom,1
16226,203,5,672.1700000000001,23,United Kingdom,0
16227,225,3,1027.22,28,United Kingdom,0
16228,385,3,890.8100000000001,45,United Kingdom,0
16229,87,6,2867.86,144,United Kingdom,1
16230,190,2,542.03,32,United Kingdom,0
16231,379,4,1078.22,69,United Kingdom,0
16232,44,7,2712.97,60,United Kingdom,1
16233,71,9,1965.71,49,United Kingdom,0
16234,476,3,333.18,13,United Kingdom,0
16235,41,9,2053.71,80,United Kingdom,0
16236,78,1,432.2,20,United Kingdom,0
16237,437,1,136.65,7,United Kingdom,0
16238,423,1,63.66,6,United Kingdom,0
16239,57,6,1492.2,24,United Kingdom,0
16240,24,2,3718.8,126,United Kingdom,1
16241,10,16,4329.31,500,United Kingdom,1
16242,8,14,7474.4,348,United Kingdom,1
16243,34,2,409.1,49,United Kingdom,0
16244,212,2,2579.38,88,United Kingdom,1
16245,24,3,1413.66,80,United Kingdom,0
16246,460,2,827.25,79,United Kingdom,0
16247,170,1,114.56,16,United Kingdom,0
16248,62,1,152.94,7,United Kingdom,0
16249,53,5,1800.07,67,United Kingdom,0
16250,261,3,791.38,29,United Kingdom,0
16251,512,1,128.31,20,United Kingdom,0
16252,383,1,295.09000000000003,21,United Kingdom,0
16253,67,7,7310.15,218,United Kingdom,1
16254,378,3,985.14,65,United Kingdom,0
16255,17,15,4906.8,231,United Kingdom,1
16256,267,3,1629.37,27,United Kingdom,0
16257,177,1,46.95,2,United Kingdom,0
16258,45,15,11942.52,253,United Kingdom,1
16259,410,3,361.94,75,United Kingdom,0
16260,51,1,1035.45,18,United Kingdom,0
16261,17,6,1059.45,118,United Kingdom,0
16262,378,1,755.15,46,United Kingdom,0
16263,423,1,351.01,19,United Kingdom,0
16264,438,2,837.53,62,United Kingdom,0
16265,9,12,6935.17,192,United Kingdom,1
16266,74,14,1757.95,73,United Kingdom,0
16267,591,1,186.66,7,United Kingdom,0
16268,71,2,667.65,45,United Kingdom,0
16269,438,1,717.57,53,United Kingdom,0
16270,353,1,1141.24,54,United Kingdom,0
16271,3,10,3463.02,176,United Kingdom,1
16272,117,1,411.7,25,United Kingdom,0
16273,648,2,336.03999999999996,15,United Kingdom,0
16274,373,1,715.9,64,United Kingdom,0
16275,197,3,2151.11,105,United Kingdom,0
16276,177,3,2629.3900000000003,20,United Kingdom,1
16277,734,1,188.69,23,United Kingdom,0
16278,100,3,1117.84,50,United Kingdom,0
16279,21,9,5705.08,243,United Kingdom,1
16280,725,1,238.05,16,United Kingdom,0
16281,72,3,3424.02,27,United Kingdom,1
16282,340,3,1307.58,31,United Kingdom,0
16283,6,8,4403.82,385,United Kingdom,1
16284,31,3,1029.77,108,United Kingdom,0
16285,646,1,176.9,31,United Kingdom,0
16286,477,2,328.95,17,United Kingdom,0
16287,170,5,1006.98,18,United Kingdom,0
16288,470,1,129.85,7,United Kingdom,0
16289,462,1,136.31,21,United Kingdom,0
16290,465,4,2069.3,85,United Kingdom,0
16291,682,1,117.72,1,Portugal,0
16292,122,5,1253.76,51,United Kingdom,0
16293,22,15,4657.95,168,United Kingdom,1
16294,477,1,126.05000000000001,8,United Kingdom,0
16295,10,4,1328.55,70,United Kingdom,0
16296,626,4,1313.67,56,United Kingdom,0
16297,269,1,301.9,20,United Kingdom,0
16298,23,7,1085.7,32,United Kingdom,0
16299,477,1,193.65,12,United Kingdom,0
16300,430,3,1392.43,190,United Kingdom,0
16301,737,1,107.33,6,United Kingdom,0
16302,127,1,233.22,11,United Kingdom,0
16303,26,7,7928.27,156,United Kingdom,1
16304,695,1,381.66,25,United Kingdom,0
16305,139,1,361.21999999999997,22,United Kingdom,0
16306,214,7,1192.82,55,United Kingdom,0
16307,429,3,1194.92,69,United Kingdom,0
16308,38,7,5120.0,1,United Kingdom,1
16309,106,2,706.57,39,United Kingdom,0
16310,414,2,460.08,26,United Kingdom,0
16311,18,2,616.26,35,United Kingdom,0
16312,432,1,171.15,10,United Kingdom,0
16313,3,2,274.15000000000003,16,United Kingdom,0
16314,390,3,1491.4,58,United Kingdom,0
16315,331,2,402.71,21,United Kingdom,0
16316,64,13,5744.91,193,United Kingdom,1
16317,120,5,2192.51,103,United Kingdom,0
16318,35,1,328.15,19,United Kingdom,0
16319,218,1,404.40000000000003,3,United Kingdom,0
16320,172,6,5628.99,193,Unspecified,1
16321,72,7,604.5500000000001,15,Australia,0
16322,1,2,326.75,28,United Kingdom,0
16323,196,2,353.66,4,United Kingdom,0
16324,128,3,428.68,100,United Kingdom,0
16325,47,12,3597.5,104,United Kingdom,1
16326,6,24,4826.99,243,United Kingdom,1
16327,14,16,10731.34,289,United Kingdom,1
16328,563,1,310.83,16,United Kingdom,0
16329,428,4,1703.07,83,United Kingdom,0
16330,18,7,634.33,105,United Kingdom,0
16331,432,6,2037.7,33,United Kingdom,0
16332,28,11,2010.41,158,United Kingdom,0
16333,8,22,26626.8,9,United Kingdom,1
16334,492,1,277.48,54,United Kingdom,0
16335,552,7,2774.0,193,United Kingdom,1
16336,421,4,3517.69,64,United Kingdom,1
16337,37,1,151.05,10,United Kingdom,0
16338,157,1,214.79999999999998,11,United Kingdom,0
16339,284,1,109.95,17,United Kingdom,0
16340,107,3,1526.06,277,United Kingdom,0
16341,25,7,3850.79,103,United Kingdom,1
16342,75,4,322.41,10,United Kingdom,0
16343,16,3,687.0699999999999,54,United Kingdom,0
16344,158,4,842.42,43,United Kingdom,0
16345,44,2,1198.74,95,United Kingdom,0
16346,385,1,224.51,15,United Kingdom,0
16347,11,11,3509.41,209,United Kingdom,1
16348,32,8,1798.22,180,United Kingdom,0
16349,291,1,53.5,9,United Kingdom,0
16350,21,9,2253.89,72,United Kingdom,0
16351,333,13,3330.0299999999997,124,United Kingdom,1
16352,18,2,494.44,28,United Kingdom,0
16353,4,38,9999.460000000001,76,United Kingdom,1
16354,63,5,1129.51,116,United Kingdom,0
16355,375,1,416.35,47,United Kingdom,0
16356,198,6,415.87,27,United Kingdom,0
16357,33,4,868.37,43,United Kingdom,0
16358,1,5,2919.65,118,United Kingdom,1
16359,7,16,2697.75,78,United Kingdom,1
